"Date","Open","High","Low","Close"
"21 Jul 2020","-","-","-","11313.86"
"20 Jul 2020","-","-","-","11371.26"
"17 Jul 2020","-","-","-","11289.72"
"16 Jul 2020","-","-","-","11149.57"
"15 Jul 2020","-","-","-","11052.52"
"14 Jul 2020","-","-","-","11025.84"
"13 Jul 2020","-","-","-","11056.67"
"10 Jul 2020","-","-","-","10976.99"
"09 Jul 2020","-","-","-","10963.50"
"08 Jul 2020","-","-","-","10938.60"
"07 Jul 2020","-","-","-","11034.25"
"06 Jul 2020","-","-","-","11066.35"
"03 Jul 2020","-","-","-","11049.32"
"02 Jul 2020","-","-","-","10966.23"
"01 Jul 2020","-","-","-","10879.80"
"30 Jun 2020","-","-","-","10970.14"
"29 Jun 2020","-","-","-","10985.96"
"26 Jun 2020","-","-","-","11037.39"
"25 Jun 2020","-","-","-","10989.03"
"24 Jun 2020","-","-","-","10999.52"
"23 Jun 2020","-","-","-","11118.46"
"22 Jun 2020","-","-","-","10923.99"
"19 Jun 2020","-","-","-","10814.67"
"18 Jun 2020","-","-","-","10710.53"
"17 Jun 2020","-","-","-","10598.82"
"16 Jun 2020","-","-","-","10655.08"
"15 Jun 2020","-","-","-","10622.40"
"12 Jun 2020","-","-","-","10754.38"
"11 Jun 2020","-","-","-","10704.96"
"10 Jun 2020","-","-","-","10847.60"
"09 Jun 2020","-","-","-","10819.80"
"08 Jun 2020","-","-","-","10919.86"
"05 Jun 2020","-","-","-","10912.71"
"04 Jun 2020","-","-","-","10856.39"
"03 Jun 2020","-","-","-","10888.06"
"02 Jun 2020","-","-","-","10800.07"
"01 Jun 2020","-","-","-","10689.51"
"29 May 2020","-","-","-","10506.42"
"28 May 2020","-","-","-","10291.04"
"27 May 2020","-","-","-","10140.37"
"26 May 2020","-","-","-","9983.67"
"22 May 2020","-","-","-","9945.69"
"21 May 2020","-","-","-","10017.32"
"20 May 2020","-","-","-","9940.96"
"19 May 2020","-","-","-","9773.10"
"18 May 2020","-","-","-","9721.74"
"15 May 2020","-","-","-","9986.50"
"14 May 2020","-","-","-","10003.07"
"13 May 2020","-","-","-","10150.83"
"12 May 2020","-","-","-","10044.64"
"11 May 2020","-","-","-","10054.36"
"08 May 2020","-","-","-","10040.93"
"07 May 2020","-","-","-","9939.68"
"06 May 2020","-","-","-","10105.74"
